day;month;year;Univalle;Lomitas;Bengala;Gja_exp_hoeschst;Union;Apto_Farfan;Aeropuerto;Amaime;Arroyohondo;Bocas_del_Palo;Buga;Bugalagrande;Candelaria;Cartago;Cenicana;Corinto;Distrito_RUT;El_Naranjo;El_Tiple;Ginebra;Guacari;Guachinte;Jamundi;La_Paila;La_Virginia;Melendez;Miranda;Ortigal;Palmira_la_Rita;Palmira_San_Jose;Pradera;PTAR_Cali;Riofrio;Rozo;San_Marcos;Santander_de_Quilichao;Tulua;Viterbo;Yotoco;Zarzal
8;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0,3;NA;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;2,8;NA;NA;NA
9;8;1995;NA;NA;NA;NA;NA;NA;NA;0,3;NA;NA;NA;NA;1,1;NA;0,3;NA;NA;0,8;NA;NA;0;NA;NA;0;NA;0;0,2;NA;0;NA;NA;NA;NA;NA;0;NA;3,3;NA;NA;NA
10;8;1995;NA;NA;NA;NA;NA;NA;NA;0,9;NA;NA;NA;NA;0,2;NA;0,2;NA;NA;0,1;NA;NA;0;NA;NA;2,4;NA;0,1;0;NA;2,6;NA;NA;NA;NA;NA;0;NA;0,5;NA;NA;NA
11;8;1995;NA;NA;NA;NA;NA;NA;NA;25,3;NA;NA;NA;NA;6,9;NA;10,9;NA;NA;12,4;NA;NA;22,4;NA;NA;12,6;2,1;5,6;12,2;NA;8,1;NA;NA;NA;NA;NA;7,3;NA;19,3;NA;NA;NA
12;8;1995;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA;NA;NA;0,3;NA;0,3;NA;NA;0,2;NA;NA;0,1;NA;NA;0,1;1,3;0;1,6;NA;0,5;NA;NA;NA;NA;NA;0;NA;0,4;NA;NA;NA
13;8;1995;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;0,2;NA;NA;0;NA;NA;1,5;NA;NA;0;0;0;0,1;NA;0;NA;NA;NA;NA;NA;0;NA;0,4;NA;NA;NA
14;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0,1;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;NA
15;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;9,5;NA;0,2;NA;NA;2,2;NA;NA;0,2;NA;NA;0;13,2;0;0,5;NA;0,7;NA;NA;NA;NA;NA;0;NA;1,5;NA;NA;NA
16;8;1995;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;2,4;NA;NA;0;NA;NA;1,1;NA;NA;0;0,1;3;0,2;NA;0;NA;NA;NA;NA;NA;1,1;NA;0,1;NA;NA;NA
17;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,1;NA;0,6;NA;NA;57,4;NA;NA;0;NA;NA;2,6;0,2;0,1;0,7;NA;0;NA;NA;NA;NA;NA;0;NA;11,2;NA;NA;NA
18;8;1995;NA;NA;NA;NA;NA;NA;NA;0,8;NA;NA;NA;NA;0;NA;0,1;NA;NA;0,2;NA;NA;0;NA;NA;0,4;1;0;0,1;NA;0;NA;NA;NA;NA;NA;0;NA;1,9;NA;NA;NA
19;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0,3;NA;NA;1,7;NA;NA;0,1;0;0;0;NA;0,6;NA;NA;NA;NA;NA;0,1;NA;0,1;NA;NA;NA
20;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,8;NA;0;NA;NA;0;NA;NA;0,1;NA;NA;0,4;4,3;0;0;NA;0,5;NA;NA;NA;NA;NA;2,4;NA;0;NA;NA;NA
21;8;1995;NA;NA;NA;NA;NA;NA;NA;0,3;NA;NA;NA;NA;0,3;NA;0,8;NA;NA;0;NA;NA;0;NA;NA;0;7,9;0;0;NA;0;NA;NA;NA;NA;NA;0,1;NA;0;NA;NA;NA
22;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
23;8;1995;NA;NA;NA;NA;NA;NA;NA;3,3;NA;NA;NA;NA;0;NA;0;NA;NA;0,1;NA;NA;0;NA;NA;0;1;1,2;0,2;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
24;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;1,1;NA;NA;0,4;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;NA
25;8;1995;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0,5;NA;0,8;NA;NA;0,3;NA;NA;0,1;NA;NA;0,8;4,8;0,5;1,2;NA;0,8;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;NA
26;8;1995;NA;NA;NA;NA;NA;NA;NA;1,7;NA;NA;NA;NA;0,1;NA;0;NA;NA;1,3;NA;NA;1,6;NA;NA;1,8;7,4;0,1;1,5;NA;0;NA;NA;NA;NA;NA;0;NA;2,3;NA;NA;NA
27;8;1995;NA;NA;NA;NA;NA;NA;NA;1,1;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;12,4;10;1,9;1,4;NA;0,4;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;NA
28;8;1995;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA;NA;NA;0;NA;1,6;NA;NA;0;NA;NA;0,4;NA;NA;0,1;6,2;0;5,1;NA;2,4;NA;NA;NA;NA;NA;3,2;NA;0;NA;NA;NA
29;8;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,6;17,2;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
30;8;1995;NA;NA;NA;NA;NA;NA;NA;7,5;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;9,8;0;NA;0,1;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
31;8;1995;NA;NA;NA;NA;NA;NA;NA;1,1;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;2,1;0;0;0;NA;0;NA;NA;NA;NA;NA;3,7;NA;0;NA;NA;NA
1;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0,1;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
2;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
3;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
4;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
5;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
6;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
7;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
8;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,7;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
9;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0,9;NA;NA;0,4;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0,3;NA;NA;NA
10;9;1995;NA;NA;NA;NA;NA;NA;NA;6,5;NA;0;NA;NA;0,8;NA;2,3;NA;NA;0;NA;NA;0;NA;NA;0,6;7,1;1,1;0;NA;0;NA;0,1;NA;NA;NA;0;NA;0,2;NA;NA;NA
11;9;1995;NA;NA;NA;NA;NA;NA;NA;9,4;NA;1,2;NA;NA;39,2;NA;20,2;NA;NA;4,4;NA;NA;3,6;NA;NA;5,1;1,3;17,3;2,7;NA;2;NA;22,4;NA;NA;NA;10,3;NA;5;NA;NA;NA
12;9;1995;NA;NA;NA;NA;NA;NA;NA;0,1;NA;3,6;NA;NA;0,1;NA;0,1;NA;NA;7,7;NA;NA;0,3;NA;NA;0;21,8;1;23,9;NA;0,1;NA;0,5;NA;NA;NA;0,4;NA;2,7;NA;NA;NA
13;9;1995;NA;NA;NA;NA;NA;NA;NA;2,6;NA;2;NA;NA;1,3;NA;5,2;NA;NA;0;NA;NA;6,6;NA;NA;1,7;0,4;0;17,1;NA;0;NA;10,5;NA;NA;NA;0;NA;0,9;NA;NA;NA
14;9;1995;NA;NA;NA;NA;NA;NA;NA;2,1;NA;0,5;NA;NA;0;NA;0;NA;NA;2,5;NA;NA;0;NA;NA;0;0;0;1,3;NA;11,1;NA;0;NA;NA;NA;0,8;NA;8;NA;NA;NA
15;9;1995;NA;NA;NA;NA;NA;NA;NA;9,8;NA;0,4;NA;NA;9,7;NA;16,8;NA;NA;0,4;NA;NA;18,6;NA;NA;8,3;0;8,8;0,8;NA;19,6;NA;0,6;NA;NA;NA;9;NA;7,3;NA;NA;NA
16;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;2,9;41,3;0;0;NA;0;NA;0,1;NA;NA;NA;0;NA;1,4;NA;NA;NA
17;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
18;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0,8;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
19;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;1,3;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
20;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;16,7;NA;NA;0;NA;0;NA;NA;7,6;NA;NA;0;NA;NA;0;0;14,2;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
21;9;1995;NA;NA;NA;NA;NA;NA;NA;47,9;NA;4,3;NA;NA;27,9;NA;15,5;NA;NA;7,3;NA;NA;31,3;NA;NA;15,1;0;4,3;11,5;NA;13,8;NA;1,3;NA;NA;NA;37,5;NA;13,3;NA;NA;NA
22;9;1995;NA;NA;NA;NA;NA;NA;NA;1;NA;0,3;NA;NA;10,9;NA;0,5;NA;NA;0,6;NA;NA;5,7;NA;NA;1,6;31,4;1,8;0,7;NA;1;NA;5,1;NA;NA;NA;6,5;NA;13,1;NA;NA;NA
23;9;1995;NA;NA;NA;NA;NA;NA;NA;25,5;NA;11,3;NA;NA;8,2;NA;9,5;NA;NA;5,7;NA;NA;2,1;NA;NA;0,9;23,2;1;6,1;NA;7,1;NA;3,4;NA;NA;NA;1,1;NA;3;NA;NA;NA
24;9;1995;NA;NA;NA;NA;NA;NA;NA;0,2;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0,1;0,1;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
25;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0,5;NA;NA;0;NA;NA;1,2;0;0,9;0;NA;0,2;NA;0,2;NA;NA;NA;0;NA;0;NA;NA;NA
26;9;1995;NA;NA;NA;NA;NA;NA;NA;3,3;NA;0;NA;NA;5,6;NA;0;NA;NA;0,1;NA;NA;0,9;NA;NA;0;0;0,7;0,5;NA;1;NA;5,8;NA;NA;NA;0,4;NA;1,5;NA;NA;NA
27;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
28;9;1995;NA;NA;NA;NA;NA;NA;NA;1,2;NA;6,3;NA;NA;0;NA;0,4;NA;NA;0;NA;NA;0;NA;NA;0,1;15;0;0,2;NA;0,1;NA;0,7;NA;NA;NA;0;NA;0;NA;NA;NA
29;9;1995;NA;NA;NA;NA;NA;NA;NA;1,7;NA;0;NA;NA;0,9;NA;0;NA;NA;0;NA;NA;18,6;NA;NA;0;13,1;1,1;0;NA;2,5;NA;0,2;NA;NA;NA;0;NA;2,8;NA;NA;NA
30;9;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0,3;NA;NA;0,1;NA;0;NA;NA;0,5;NA;NA;0;NA;NA;0;0;0,1;0;NA;0;NA;0,1;NA;NA;NA;0,2;NA;0;NA;NA;NA
1;10;1995;NA;NA;NA;NA;NA;NA;NA;2,6;NA;0,3;NA;NA;4,1;NA;5,2;NA;NA;0,8;NA;NA;4,3;NA;NA;2;12,7;1,3;1,7;NA;5,9;NA;3;NA;NA;NA;1,9;NA;3,6;NA;NA;NA
2;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0,1;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
3;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0,2;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
4;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
5;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;1;NA;0;NA;NA;3,3;NA;NA;10,9;NA;NA;10,9;49,5;23,4;0;NA;45;NA;0;NA;NA;NA;0,1;NA;6;NA;NA;NA
6;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
7;10;1995;NA;NA;NA;NA;NA;NA;NA;18,2;NA;0;NA;NA;1,1;NA;0;NA;NA;0,3;NA;NA;8,7;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0,1;NA;0,5;NA;NA;NA
8;10;1995;NA;NA;NA;NA;NA;NA;NA;11,6;NA;12,1;NA;NA;0,5;NA;2,4;NA;NA;9,9;NA;NA;0,1;NA;NA;4,2;17,5;4,5;1,9;NA;5,6;NA;8,6;NA;NA;NA;19,3;NA;0,3;NA;NA;NA
9;10;1995;NA;NA;NA;NA;NA;NA;NA;20,4;NA;82,6;NA;NA;22,1;NA;14,9;NA;NA;66,1;NA;NA;34,4;NA;NA;52,4;8,3;26,5;36,2;NA;17,7;NA;23;NA;NA;NA;33,5;NA;42,3;NA;NA;NA
10;10;1995;NA;NA;NA;NA;NA;NA;NA;4,6;NA;21,2;NA;NA;1,3;NA;5,3;NA;NA;28,3;NA;NA;6,1;NA;NA;7,4;47,1;4,8;9,7;NA;5,5;NA;8,6;NA;NA;NA;8;NA;11,5;NA;NA;NA
11;10;1995;NA;NA;NA;NA;NA;NA;NA;2,1;NA;0,7;NA;NA;7,8;NA;1,4;NA;NA;0,4;NA;NA;3,7;NA;NA;0;23,1;3;0,7;NA;0,8;NA;1,8;NA;NA;NA;3,1;NA;0,1;NA;NA;NA
12;10;1995;NA;NA;NA;NA;NA;NA;NA;0,1;NA;0,1;NA;NA;0,1;NA;0,2;NA;NA;0,1;NA;NA;0,1;NA;NA;0;0;0,4;0,1;NA;0,1;NA;0,1;NA;NA;NA;0;NA;0;NA;NA;NA
13;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;1,2;NA;NA;0,1;NA;0,8;NA;NA;40,3;NA;NA;0;NA;NA;0;0,1;4,8;31,1;NA;0;NA;0,4;NA;NA;NA;1,3;NA;0,5;NA;NA;NA
14;10;1995;NA;NA;NA;NA;NA;NA;NA;11,5;NA;14,5;NA;NA;7;NA;9;NA;NA;7,5;NA;NA;29;NA;NA;16,5;0;22,2;5,2;NA;8,9;NA;7,3;NA;NA;NA;20;NA;8,2;NA;NA;NA
15;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0,5;NA;NA;0;NA;NA;0;0,5;0;16,1;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
16;10;1995;NA;NA;NA;NA;NA;NA;NA;3,9;NA;9,5;NA;NA;0,4;NA;2,3;NA;NA;0;NA;NA;0,4;NA;NA;4,3;0,3;0,3;2,9;NA;19,2;NA;0,7;NA;NA;NA;0,8;NA;31,4;NA;NA;NA
17;10;1995;NA;NA;NA;NA;NA;NA;NA;20,6;NA;20,6;NA;NA;31,9;NA;36,3;NA;NA;0;NA;NA;9,4;NA;NA;0,2;5,5;33,1;25,2;NA;31,7;NA;29,3;NA;NA;NA;5,9;NA;1,4;NA;NA;NA
18;10;1995;NA;NA;NA;NA;NA;NA;NA;0,4;NA;23,8;NA;NA;11;NA;1,1;NA;NA;0;NA;NA;0,1;NA;NA;0;16,8;1,8;2,6;NA;0,7;NA;0,2;NA;NA;NA;0,7;NA;0;NA;NA;NA
19;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;18,7;NA;NA;3,6;NA;0,1;NA;NA;0;NA;NA;0;NA;NA;0;0,7;0,2;2,1;NA;1,6;NA;0,4;NA;NA;NA;0,1;NA;0;NA;NA;NA
20;10;1995;NA;NA;NA;NA;NA;NA;NA;2,5;NA;5,7;NA;NA;2,2;NA;1,2;NA;NA;0;NA;NA;1,2;NA;NA;0,4;0;2,5;1,8;NA;0,8;NA;2,2;NA;NA;NA;10;NA;4,8;NA;NA;NA
21;10;1995;NA;NA;NA;NA;NA;NA;NA;3;NA;0,4;NA;NA;0,1;NA;0,4;NA;NA;0;NA;NA;1,2;NA;NA;2,2;0,3;1,4;0,2;NA;0,1;NA;2,1;NA;NA;NA;0,1;NA;0,6;NA;NA;NA
22;10;1995;NA;NA;NA;NA;NA;NA;NA;0,4;NA;1,2;NA;NA;0;NA;1,6;NA;NA;0,2;NA;NA;0;NA;NA;0;6,8;0;11,8;NA;2,5;NA;2,3;NA;NA;NA;0;NA;0,1;NA;NA;NA
23;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0,4;3,4;0;0;NA;0;NA;0,1;NA;NA;NA;0;NA;2,3;NA;NA;NA
24;10;1995;NA;NA;NA;NA;NA;NA;NA;6,1;NA;2,7;NA;NA;4,8;NA;26;NA;NA;0;NA;NA;4,3;NA;NA;4;2,3;2,9;42,8;NA;28,8;NA;4,4;NA;NA;NA;1,6;NA;2,3;NA;NA;NA
25;10;1995;NA;NA;NA;NA;NA;NA;NA;0,7;NA;0,1;NA;NA;0,6;NA;3,1;NA;NA;0;NA;NA;0,2;NA;NA;0,1;0,1;0,1;1,7;NA;0,9;NA;3,3;NA;NA;NA;0,5;NA;0,1;NA;NA;NA
26;10;1995;NA;NA;NA;NA;NA;NA;NA;7,1;NA;4,3;NA;NA;5,8;NA;18,4;NA;NA;0;NA;NA;19,1;NA;NA;0,3;10;1,4;13,4;NA;48,3;NA;2;NA;NA;NA;6,1;NA;0,2;NA;NA;NA
27;10;1995;NA;NA;NA;NA;NA;NA;NA;3,5;NA;1,8;NA;NA;1,7;NA;0,9;NA;NA;0;NA;NA;0,4;NA;NA;1,2;0;0,3;9,7;NA;1,6;NA;6,7;NA;NA;NA;10,3;NA;1,8;NA;NA;NA
28;10;1995;NA;NA;NA;NA;NA;NA;NA;0,4;NA;0,6;NA;NA;0,2;NA;0,7;NA;NA;1,2;NA;NA;20,1;NA;NA;9;7,1;0,4;0,9;NA;1,5;NA;0,5;NA;NA;NA;4,1;NA;4,4;NA;NA;NA
29;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0,1;0,1;0;0,1;NA;0;NA;9,9;NA;NA;NA;0,1;NA;0,1;NA;NA;NA
30;10;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;1,3;NA;NA;0,7;NA;1,6;NA;NA;29,1;NA;NA;0;NA;NA;0,4;0,2;0,1;10,3;NA;0,4;NA;16,6;NA;NA;NA;0;NA;1,1;NA;NA;NA
31;10;1995;NA;NA;NA;NA;NA;NA;NA;7,3;NA;27,6;NA;NA;2,4;NA;2,4;NA;NA;19,3;NA;NA;1,9;NA;NA;1,4;14,7;8,9;8,2;NA;1,6;NA;2,7;NA;NA;NA;2,2;NA;0,2;NA;NA;NA
1;11;1995;NA;NA;NA;NA;NA;NA;NA;0,2;NA;8;NA;NA;0,1;0;0;7,1;NA;2,3;NA;NA;0,2;NA;NA;0,7;0;2,4;9,9;NA;0,2;NA;0,4;NA;NA;NA;0,1;NA;0;NA;NA;NA
2;11;1995;NA;NA;NA;NA;NA;NA;NA;27,5;NA;2,6;NA;NA;33,1;8,6;0;0;NA;0,1;NA;NA;0,8;NA;NA;0,1;49,1;17;0,1;NA;3,7;NA;0,6;NA;NA;NA;3,9;NA;4,4;NA;NA;NA
3;11;1995;NA;NA;NA;NA;NA;NA;NA;30,8;NA;4;NA;NA;6,9;6,4;18,2;NA;NA;0;NA;NA;12,1;NA;NA;0,2;4,1;0;10,4;NA;3,5;NA;39;NA;NA;NA;3,4;NA;17,2;NA;NA;NA
4;11;1995;NA;NA;NA;NA;NA;NA;NA;0,2;NA;4,5;NA;NA;1,6;0;13,5;NA;NA;19,2;NA;NA;0;NA;NA;7,7;0;1,4;1,8;NA;11,3;NA;10,8;NA;NA;NA;3,8;NA;2,9;NA;NA;NA
5;11;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;5;NA;NA;0;1,4;0,1;NA;NA;18,8;NA;NA;0;NA;NA;22,6;0,1;0,8;0,4;NA;0;NA;0,1;NA;NA;NA;0;NA;1;NA;NA;NA
6;11;1995;NA;NA;NA;NA;NA;NA;NA;4,8;NA;0,2;NA;NA;0,3;0;0;0;NA;0;NA;NA;6;NA;NA;21,6;0;0,1;5,4;NA;1,8;NA;0;NA;NA;NA;0;NA;6,8;NA;NA;NA
7;11;1995;NA;NA;NA;NA;NA;NA;NA;3,6;NA;0,6;NA;NA;0;6,3;0,5;0,9;NA;1,4;NA;NA;10,6;NA;NA;8;10,2;1,1;0,1;NA;0,9;NA;2;NA;NA;NA;0;NA;24,7;NA;NA;NA
8;11;1995;NA;NA;NA;NA;NA;NA;NA;2,9;NA;1,2;NA;NA;3,7;1,3;2,8;17,1;NA;2,2;NA;NA;4,7;NA;NA;5,4;5,5;2,5;14,8;NA;3,5;NA;6,1;NA;NA;NA;0,3;NA;2,3;NA;NA;NA
9;11;1995;NA;NA;NA;NA;NA;NA;NA;22,3;NA;0;NA;NA;3,4;0,6;2;8,5;NA;6,2;NA;NA;2,8;NA;NA;0,8;11,2;0,5;3,6;NA;7,9;NA;6;NA;NA;NA;3,1;NA;4,1;NA;NA;NA
10;11;1995;NA;NA;NA;NA;NA;NA;NA;10,7;NA;29;NA;NA;5;14,8;8,2;1,4;NA;29,9;NA;NA;0,6;NA;NA;2,7;35,6;13,5;2,4;NA;8,1;NA;3,3;NA;NA;NA;10,2;NA;1;NA;NA;NA
11;11;1995;NA;NA;NA;NA;NA;NA;NA;12,9;NA;0;NA;NA;15,3;0,3;12,6;0,1;NA;1,4;NA;NA;0,3;NA;NA;21,4;31,1;3;0;NA;3,9;NA;1;NA;NA;NA;4,8;NA;1;NA;NA;NA
12;11;1995;NA;NA;NA;NA;NA;NA;NA;7;NA;20,9;NA;NA;15,8;15,4;5,8;19;NA;20,8;NA;NA;0,6;NA;NA;12;56,4;8,8;24,6;NA;8,8;NA;2,9;NA;NA;NA;0;NA;25,2;NA;NA;NA
13;11;1995;NA;NA;NA;NA;NA;NA;NA;0,1;NA;8,3;NA;NA;0,3;1,6;4,2;3,7;NA;8,5;NA;NA;8,6;NA;NA;3,5;3;1,3;13;NA;0;NA;10,8;NA;NA;NA;0,1;NA;33,2;NA;NA;NA
14;11;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;0;0;0;0;NA;5,6;NA;NA;0;NA;NA;0;0,8;0;0;NA;0;NA;0,1;NA;NA;NA;0;NA;0;NA;NA;NA
15;11;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA
16;11;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;0,9;NA;NA;NA;0;NA;0;NA;NA;NA
17;11;1995;NA;NA;NA;NA;NA;NA;NA;13,9;NA;0,3;NA;NA;1,4;0,2;0,4;1,5;NA;0;NA;NA;1,3;NA;NA;0;18,8;16;0;NA;2,4;NA;7,4;NA;NA;NA;2,4;NA;0;NA;NA;NA
18;11;1995;NA;NA;NA;NA;NA;NA;NA;0,1;NA;0,2;NA;NA;1,7;0,3;1,5;2,1;NA;0;NA;NA;2;NA;NA;0;14,8;2,8;0,8;NA;1,8;NA;1,6;NA;NA;NA;0,4;NA;0,3;NA;NA;NA
19;11;1995;NA;NA;NA;NA;NA;NA;NA;8;NA;13,2;NA;NA;7,4;6,1;8;3,5;NA;2,9;NA;NA;4,3;NA;NA;3,3;0,1;27,7;11,4;NA;10,4;NA;44,2;NA;NA;NA;28,4;NA;2,1;NA;NA;NA
20;11;1995;NA;NA;NA;NA;NA;NA;NA;0,7;NA;0;NA;NA;0,1;0,5;0;7,6;NA;0;NA;NA;0,2;NA;NA;0,9;0;0;15,4;NA;0,2;NA;9;NA;NA;NA;0;NA;0;NA;NA;NA
21;11;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0,1;0;0;0,4;NA;0;NA;NA;0;NA;NA;0;21;1,8;0;NA;0;NA;0,2;NA;NA;NA;0;NA;0;NA;NA;NA
22;11;1995;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;1,4;0;0,1;NA;0;NA;NA;0;NA;NA;1,2;1;0;0;NA;0;NA;0;NA;NA;NA;0;NA;3;NA;NA;NA
